,Site1,Site2,Site3,Site4,Site5,Site6,Site7
59,1664,3057,4662.5,5528.5,5393,5738.5,5651.5
60,5226.5,4747.5,5310.5,5842.5,5816,5890.5,5822
61,5333.5,5193.5,5514,5864,5866,5917,5881
62,5417,5299.5,5597.5,5873.5,5889.5,5925,5872
63,4766.5,5164,5011.5,5037.5,4724,3397.5,4822
64,5699.5,5481,2460.5,5924.5,2171.5,5917,5431
65,5715,5567.5,5884,6125,6146.5,6111.5,6074
66,5735.5,5559.5,5791.5,6088,6120,6070,5992
67,5847.5,5672.5,5888,6312.5,6186.5,6218.5,6077.5
68,4667.5,5010,5219.5,5846,5981,6171.5,6165.5
69,2149,3042.5,4944,6070.5,4615,6289.5,6102.5
70,5398,4620.5,5448.5,5231.5,5001.5,6191,6301.5
71,945,1362.5,4687,6144.5,4480.5,6345,6220
72,1640,972,4154,6197,5956.5,6401,6289.5
73,1486.5,1122.5,4753.5,6246.5,5509,6381.5,6264
74,1041,1240.5,2469,5050,1563,5893,6204.5
75,5411.5,2526.5,1772,2495.5,1962.5,2958.5,2066.5
76,1710,3755,3359,6454,4747.5,3931.5,5234
77,4279,3773,4713.5,6202.5,6401.5,5987.5,6465.5
78,3935,4297.5,6106,6640,6504.5,6702,6631.5
79,2729.5,5936.5,6428.5,6707.5,6602.5,6744.5,6655.5
80,4874.5,5221,4581,6354.5,3101,6744,6646.5
81,5609,5621.5,5101.5,5888,3707,6298,6600.5
82,2960,1002.5,6414,5932.5,4727.5,4794.5,5083
83,2746.5,4597.5,1242.5,5481,637,6149,5280
84,3859,3614,5468,6699,5088.5,6819.5,6745.5
85,713,1197.5,3723.5,6424,6035.5,6715.5,6735
86,3936.5,5080.5,4933,5789,5677,6562,6763.5
87,1151,2615.5,4847,5759.5,5639.5,6583.5,6541
88,1198,5325.5,5924.5,6597.5,5479.5,6492.5,6815
89,1316,1950.5,3246,7006,2189.5,7119,6953.5
90,6161.5,6703.5,4709,7291.5,7175,7371,7213
91,6344,5272.5,6279.5,7262,6914,7153,7100
92,5621.5,5007,5806.5,6904,6991.5,7292,7206
93,4332,6803.5,4722.5,7142,6857,5985.5,6262
94,4848.5,6752,7187.5,7290.5,7154.5,5995.5,5454
95,6159,6960.5,7253.5,7550.5,7370.5,7555,7301.5
96,5415.5,5945.5,7287,7718.5,7546.5,7409.5,7358
97,5915,5994,7242.5,7312.5,7251.5,6166.5,6370
98,5276.5,5292.5,6889,7501.5,7338,7522,7292.5
99,2469.5,1725,5542.5,7659,7409,7512,7231
100,4147.5,4592,1398,6416.5,5692.5,5711.5,6798.5
101,4856,3715,2072,6950.5,5936,7414.5,7274.5
102,1939.5,4584,1173.5,2645,1019,4025.5,3708
103,7573.5,7282.5,3349,6772,7401,6349.5,7327
104,6889,7006.5,7347,7675,7407.5,7661,7608
105,5432,6526.5,7019.5,7627,7538.5,7712,7588.5
106,4834,6062,7054.5,7792.5,7645,7848,7716
107,2824.5,5914.5,7108,7382.5,7229.5,7174,7382.5
108,4118,7168.5,7195,7540,7154,7484.5,7409.5
109,7663.5,7449,7426,7797,7543,7790.5,7670.5
110,7680,7452,7610,7928,7674,7906,7693.5
111,6581.5,7464.5,7604,7932,5217.5,7961.5,7775.5
112,7541,7420.5,7311.5,7778.5,1741.5,7857,7589
113,6821,6487.5,4791.5,6389,5045.5,6858.5,7682.5
114,1474,3179.5,3399.5,5259.5,3585.5,3813,2802
115,2419.5,6626,3196.5,6150,4216,7521,7780.5
116,6537.5,7270,6693.5,8096.5,7893,7976.5,7870
117,7899.5,7693,6778,8094,7968.5,7957.5,7712
118,7805,7672.5,7729.5,8107,7734.5,8111.5,7864
119,4793.5,6951.5,7574.5,8125.5,5139.5,8098,7925.5
120,7987,7393,7790.5,7867,1195,6690,7186.5
121,6302,6706,7510.5,7901.5,2395,7324.5,6574.5
122,3226.5,2434,8110.5,8341.5,7219.5,8250,8096.5
123,4286.5,7891,8057.5,8424.5,7007,8383.5,8348
124,8270,8067,8234.5,8563.5,8146.5,8443.5,8237.5
125,8447.5,8095.5,8165,8491.5,7612,8167.5,7689
126,8480,8291.5,8285.5,8482,8208,8437.5,8363
127,8150,7946.5,8213,8454.5,8252,8520,8050
128,8443,8300,8296,8499.5,8237.5,8330,7901
129,8566,8122,8434.5,8578.5,7682,8495,8231
130,8509.5,8263.5,8273,8510.5,7033.5,8619,8524
131,8520.5,8312.5,8180.5,8579.5,7528,8390.5,8244
132,7762,7427,7932.5,8600.5,7863,8557.5,8393
133,6109,8266.5,8444,8723.5,8507.5,8549,8173.5
134,8241.5,8030.5,8243.5,8855.5,8448.5,8950,8552
135,8497.5,8224.5,8280.5,8542.5,8296,8515,8408
136,4167.5,6618,8144.5,8681.5,8101,8564.5,8348.5
137,8686.5,8442,8316.5,8670.5,8298,8677,8506.5
138,8240,8287,8319.5,8648,8146,8600,8469.5
139,8516.5,8363.5,8451,8704,8352.5,8642,8318.5
140,6636,7864,8380.5,8767.5,8571,8704,8475
141,8381,8373.5,8528,8769.5,8492,8672,8440.5
142,8393.5,8520.5,8614.5,8575,8553,8610.5,8329
143,8502.5,8586.5,8588.5,8813,7953.5,8650.5,8456.5
144,6237,5400,7767.5,8276.5,6655,8633.5,8191.5
145,4897.5,7024.5,7089.5,8823.5,8385,8851,8784
146,5706,8411.5,8625.5,8858.5,8555,8824,8597.5
147,6538.5,8488,8702.5,9012,8691.5,8958.5,8787
148,8918.5,8605,8632.5,9010.5,8668,8896,8773
149,8854,8645.5,8501,8882.5,8450,8838.5,8652
150,8332,8550.5,8561.5,8872,8433.5,8835,8682.5
151,8729.5,8543,8580,8868.5,8501,8746.5,8282.5
152,7633,8224,8681,8886,7126.5,8820.5,8390.5
153,7638.5,8436,8582,8843,7862,8683.5,8318.5
154,2405,3404.5,6845.5,8808.5,5213.5,8790.5,8511
155,8135.5,8646.5,8875,9111,8817.5,9054.5,8820.5
156,8987.5,8715,8772.5,9033.5,8784,8933.5,8824.5
157,5386.5,8500.5,8712.5,8993,8695.5,8944,8694
158,9277.5,8950.5,8866.5,8860,8452.5,8772,8483
159,9331,9115.5,9072.5,9221.5,8011.5,8932.5,8606
160,9231.5,9028,9041.5,9220,8017,9083.5,8713
161,8975.5,8802,9003.5,9148,7789.5,9049,8675.5
162,8811,8665.5,8960.5,9131,8280,8951.5,8707.5
163,9142,8689,8709.5,9112,7844,9138.5,8800.5
164,9078,8762.5,8617,8948,6311.5,8925,8591.5
165,8773,8468,8331.5,8875.5,5355.5,8729,8461.5
166,7587,8269.5,8499,8824.5,7533,8862,8780.5
167,8878,8561.5,8847,9052.5,8539,8677,8381.5
168,9172,8759.5,8808,9108.5,8027,8971,8710.5
169,9307,8912,9011,9238.5,7662.5,9196,8942
170,9210.5,8927,8902.5,9098.5,7699,9073,8896
171,9079,8774.5,8887.5,9042,7492,8991,8702
172,4016,6412,8846,9198,7819.5,9278,8907.5
173,8372,8884.5,8837.5,8918.5,8579,9225.5,8833
174,9270.5,8968.5,8952,9144,8923,8685,8091
175,8706.5,8793,8868,9298.5,8985.5,8991.5,8510
176,9258.5,8655.5,9052.5,9183.5,8885,9024.5,8407.5
177,9199.5,8889.5,9028,9285,8971.5,8741.5,8376.5
178,9084,8832,9081,9112,8886,8721.5,8316.5
179,9056.5,8640.5,8899,9112.5,8778.5,8922.5,8539
180,7092.5,8410.5,8833,9067.5,8730.5,8902,8501
181,5682.5,8655,8676,9009.5,8247.5,8920.5,8496
182,8899.5,8596,8656,8929,8215,8742.5,8470
183,9106,8758,8754,8907.5,7157,8357,7013
184,9134,8729,8826,6721,5936.5,4362,3214.5
185,9107.5,8797,8663,8664,5618,8572.5,8348
186,9146.5,8778.5,8741,8828.5,7471,8803,8668.5
187,9002,8777,8696.5,9006.5,8713.5,8925,8601.5
188,8919,8628.5,8757.5,8967,8845.5,8683,8410
189,8974.5,8782.5,8612,8682.5,8436,8564,8111.5
190,9048.5,8766.5,8584.5,8386,7974.5,8146,7672.5
191,9140.5,8611,7517.5,8408.5,7904.5,6742.5,6737.5
192,8802.5,8386,6803.5,3442.5,3123,3216,3243.5
193,8970,8538,7630,4464,4732,3698,4894.5
194,8835.5,8155,8600.5,8274,8429,7897.5,6840
195,8700.5,8285,8601.5,8660.5,8260.5,8270,7570.5
196,8204,8347.5,8512,8831.5,7631.5,8728,8325
197,6284,5616,8478.5,8812,7736,8863,8609
198,8321.5,8292,6957.5,7026.5,5695.5,7853,8334
199,5804,7464,3539.5,8429,8321,7998.5,4586.5
200,8801,8500.5,8511.5,8337,8413.5,8249,8031
201,8739.5,8419,8399.5,8245,8130,7163,7431.5
202,8673,8154.5,6930.5,7745,7958,6712,7377.5
203,8006.5,8124,7512.5,8024,8063,7876.5,6774
204,8421.5,8531,8674.5,8598.5,7794,8254.5,7857
205,8726.5,8264,8435,8727.5,7800,8492.5,8080.5
206,7688,8331.5,8391.5,8677.5,8126.5,8540,8173
207,8706,8341,8499,8827,8220,8691,8310.5
208,8539,8229.5,8548,8906,8573.5,8431,6770
209,8570,8335,8546.5,8807,8515.5,7171.5,3180
210,8482.5,8367,8585,7968.5,7891,3533.5,3618
211,8503.5,8339,8275.5,7433.5,7960.5,2545,3733
212,8068.5,8395.5,8283,7402,7742.5,5560,7511
213,8159,8174.5,8176,7984.5,7857.5,7880.5,7521
214,7965,7763,7199,7108,5881.5,7287.5,7686.5
215,7072,4745,5931,5770,6815,8030,7835
216,7347,7982,8086.5,7975.5,7972,7959,6484
217,7905,8077.5,7972.5,8055.5,7917,6817.5,7410.5
218,7532.5,8061.5,7801.5,7514.5,7238,5624,7501.5
219,7716.5,8067.5,7751.5,7702.5,7678,7747,7407.5
220,7373,7750.5,7707.5,6854.5,7557,7164,6989.5
221,7522.5,7896.5,7596,7239.5,7582,7333,7157
222,6960,7728,7296,6251,7409,6921,6358.5
223,7186,7480.5,5157,7249.5,7419,5376.5,7252
224,7021,7309,7276.5,6866,7441,6307,6394.5
225,6041.5,6094,6510,7629.5,7600.5,7516.5,7447.5
226,4788,7337.5,7549.5,7817,7511,6784,4984
227,7467,7532.5,7360,7610,5761.5,1739.5,2557
228,6650,7304.5,6262,7159.5,6356,4744.5,6494.5
229,7108.5,7100.5,5889,7260.5,7145,7213,7226
230,6377.5,7500,6799,7398,7248,7293.5,7278.5
231,6679,7372,7476.5,7435.5,7211.5,7213.5,6656.5
232,6547.5,7268.5,7269,7401.5,7131,6784,6939.5
233,6916.5,7315,7225,5886,7154.5,3706,4811.5
234,7184.5,7265.5,7314,7306,6203.5,4783.5,6806
235,7275.5,7474,7300.5,7429,5932,7235.5,6295
236,7422,7132,7249.5,7374,6326.5,7344.5,7281.5
237,7208.5,7325.5,7544.5,7857,7620,7584.5,7255
238,7362,7340,7714,7708,7479.5,7441.5,7234.5
239,7298.5,7303,7548.5,7403.5,7208.5,4984,6898.5
240,7447,7366,6525,6002.5,7019.5,6835.5,6718
241,7283.5,7102.5,6921,5063,6407,2541.5,1304.5
242,7326,7101,6507,7082.5,7037.5,6936.5,6743
243,7113,5975,7250.5,7659.5,7501.5,7262.5,5102
244,7032,6986.5,7260.5,7610,7361,6572.5,6848.5
245,7026.5,6965.5,7386,7088.5,6862,6890,6502.5
246,7145.5,6931.5,6802,6798.5,6638,4263,5403.5
247,6591.5,3696.5,5818,3314.5,1948,4335.5,5936.5
248,6761,6638,5968,6773,6608,6460.5,6116.5
249,6747.5,6488.5,6598,6811.5,6680.5,6304.5,5200
250,6510.5,6440,5705.5,6602,6452,5633,4774
251,6801.5,6710.5,6493,6080,6259.5,4398,5340.5
252,6755.5,6701.5,6696,5617.5,6143,6041,4724
253,6603.5,6547,6611.5,6597.5,6434,4773.5,5289
254,6568.5,6342,6428,6634.5,5252,6565,6408
255,6048,5904,6522.5,6968.5,6737,6875,6635.5
256,4999,5852,6598.5,6698,6568,6693,6587.5
257,6512.5,6381,6422,6716,6462.5,6840.5,6751
258,6468.5,6029.5,5838.5,6653.5,6454,6697,6506
259,6198.5,6149,6302.5,6695.5,6555.5,6586,6461
260,6150,6163.5,6281,6510.5,6517,6511,6333.5
261,6144,6160,6183,6448,6376.5,6395.5,6197
262,6048.5,5944.5,5050.5,6186,6337.5,6419,6341.5
263,5816.5,5433,5166.5,6114.5,5546,6232,6105.5
264,5951,5901,5150,4912.5,4815.5,3740,5334
265,5019,4883.5,5927.5,6063.5,6048.5,5467.5,4881
266,5886,5762.5,6025.5,6178,6042,6242,6095
267,5551.5,5528.5,5932.5,6217,5772,6295.5,6133.5
268,5605.5,5553.5,5791.5,6120,5381,6174,6126
269,5595.5,5538.5,5752.5,6046,5785.5,5357,6016.5
270,5501.5,5472.5,5597.5,5765,5781,4272.5,5800.5
271,5233,5504,5571,5980,5165.5,5437,5529
272,5612.5,5481,5606.5,5942,5886,5930,5779
273,5537,5458,5630,5983,5873,6084,6019
274,5477.5,5486.5,5653.5,5924.5,5802.5,6019,5869
275,5430,5344,5597,5724,5743,5795.5,5845.5
276,5292.5,5215.5,5338,5643,5643,5882.5,5428
277,4351,4762,3859.5,4974,4960,5437,5533.5
278,5217,5183,5333,5722,4536,4537.5,4732.5
279,5200.5,5210.5,5293,5725.5,5575,5723.5,5490
280,3798.5,5048.5,5340.5,5670,4310,5722.5,5522
281,4537.5,5019.5,4323,4971.5,4335,5603.5,5372.5
282,4961,4932.5,4834,5506.5,5345.5,3832.5,4524
283,4837.5,3537.5,1347.5,3803.5,3522.5,5269,4809
284,1901,1550.5,1143,4379.5,3312,4131,5425.5
285,4361.5,4695.5,3243.5,5177,5035.5,5335.5,5285.5
286,4581,4715,4981.5,5301,5314,5302,5230
287,4162.5,4567.5,4683,5068.5,5176,5405,5344
288,3944,4556,4854,5207,5215,5293.5,5248
289,4722.5,4795,4914,5166.5,5171.5,5225,5083
290,4600,4627,4855,5275,2677,4878,4993
291,4141.5,4513,4745.5,5188,4589,5339.5,5275
292,4206,4320,4705,5006.5,977.5,5118.5,5012
293,4074.5,2634.5,4680.5,4960.5,2973.5,5055,4960
294,739,3105,533.5,4865,3371,4997.5,4925
295,1963,3393,3787.5,4986.5,4941,4705,3988.5
296,617,2613.5,4538.5,5021.5,4978.5,5121.5,5030.5
297,4045.5,4009,4455,4849.5,4784.5,4962.5,4958
298,3211,4118,4430.5,4855,4838.5,5015,5022
299,3520,4046,4365.5,4750,4797,4910.5,4857
300,3486,3926,4352,4708,4775,4877,4805
301,3950,4047.5,4352,4739,4737.5,4873.5,4802.5
302,3148,3896,4313.5,4705.5,4670.5,4781.5,4718
303,1329,1570.5,3450.5,4496.5,4117,4724,4658
304,2611.5,3127.5,1183,4183,3577,3529,4581
305,2645.5,3204.5,3583.5,4496,3899.5,4655,4552
306,3070.5,3722,4024.5,4410,4375.5,4574,4377
307,3338.5,3743,4020.5,4406.5,4448.5,4538,4509
308,3729,3784,4063.5,4304,4372,4450,4469.5
309,3649.5,3733.5,4028,4309,4266,4423.5,4419
310,2881.5,3629,3902,4293.5,4047,4393.5,4329.5
311,683,2122,2073,2331,1416.5,2181,1222.5
312,2692,3597,2148.5,4246,4175.5,4037,3142
313,2460,3599.5,2596.5,4244.5,3471.5,3077.5,2934.5
314,2906.5,3366,3846,4204,4217,4367,4372.5
315,2491,3496,3779.5,4158.5,4213.5,4333,4335.5
316,1347.5,2875,3777,4163.5,4228.5,4339.5,4345.5
317,3194,3296,3631.5,3174.5,3489.5,3882.5,4055
318,2209.5,2326.5,2197,2502.5,1260.5,1441,1325
319,803.5,734,1487.5,2602.5,2186,3207,3874
320,975,1272.5,943,2570,703.5,3960.5,3899
321,1831.5,2256,2082,3771.5,3023.5,3988,3956.5
322,510,2464.5,3197.5,3800.5,3806.5,3940,3983
323,169,1286.5,3380,3800,3806.5,3968,4000
324,1062.5,1909.5,2656.5,3754,3769,3918,3979.5
325,2769.5,3133.5,3395,3663,3689.5,3804,3778
326,2815,3128,3393.5,3736,3760.5,3873.5,3860
327,3012.5,3127,3403.5,3744.5,3730.5,3800.5,3734.5
328,2936,2977.5,3400,3687.5,3527.5,3771,3715.5
329,2843,3015.5,3341.5,3682.5,3228.5,3726,3614.5
330,1633.5,1924.5,2136,2714,2729,2598,3230.5
331,315,725,193.5,3054,2353,3611.5,3450.5
332,612,466.5,1169.5,2910,465,3008,3629
333,554.5,996.5,222,1314.5,1036.5,1559,3195
334,888.5,767.5,1351.5,2645.5,1235.5,2959.5,3436
335,1431,1995,237,2842.5,1031,3320,3424.5
336,2414,2427.5,931,3172,2062.5,3252,3423.5
337,199.5,614,2299.5,2521,2562,3118,3305
338,1115,437,1161,2463.5,3239,3220,3334.5
339,2641.5,1302.5,1690,3356.5,2953.5,3151,2750
340,2350.5,2892,1403.5,3470,3358.5,3577,3528
341,2106,2272.5,2067,3281,2336.5,3609.5,3608
342,2600,2788.5,1473.5,2857,3268.5,3381.5,3528
343,2741,2860.5,2986,3366,3411.5,3523.5,3510.5
344,1898.5,1445,3001.5,3314,3395,2894,3569.5
345,529.5,2571,546.5,2770,1081,2701.5,2972
346,2345.5,2788.5,1956,1180.5,3064.5,469.5,2364.5
347,1387.5,1449.5,1533,2791.5,1950,2920.5,2999
348,751,416.5,2021.5,3200,3190.5,2961.5,1289.5
349,771.5,1375.5,1947,3075.5,1147,3350,3327
350,1370.5,1477.5,1526.5,3250.5,1343.5,3379.5,3139
351,2489,2537.5,1155.5,2052,2241.5,1973,1827
352,2113.5,2657.5,3076.5,3469,3524,3637.5,3639
353,1254.5,2487.5,3137.5,3490.5,3540,3625.5,3630.5
354,589,365.5,2030.5,3242,3322,3047.5,3205
355,1523,2241,533,3054,2614.5,3301.5,3116
356,582.5,203.5,300,2247.5,1650,2787,3005.5
357,2769,1788,2165,3229,2004.5,3468.5,3390.5
358,481.5,436,1043,1884.5,1657,1991.5,2286.5
359,1212,2423,1509,3338,3337.5,2588,3337.5
360,2774,2786,2832,3382,3045,3171,3510.5
361,770.5,519,1990,3386.5,3153.5,3554.5,3587.5
362,1445,1813.5,1341.5,700.5,1500.5,3470.5,3464
363,2836.5,2826.5,1517,1735,2211.5,2334.5,3313
364,2130.5,2651,2689.5,3428.5,3417,3575,3546
365,2886.5,2869.5,2626.5,2608.5,2708,2750.5,2633.5
366,2906.5,2937,3182,3377,3616.5,3694,3655.5
367,2653,2427,3151,3569,3630.5,3781.5,3783
368,2784,2830,3070.5,3539,3642,3728.5,3646
369,1606,1156.5,2660,3119,3200.5,3679,3673
370,2715.5,1434.5,1367,3063.5,1541,3053.5,3483
371,1655.5,2125.5,1245.5,3558.5,3419,3553.5,3623.5
372,2898.5,2926.5,3030.5,3462.5,3534.5,3619.5,3646
373,444,1169.5,2336,2709.5,2461.5,2553.5,3035
374,2321.5,3025.5,2431.5,3153.5,3419.5,1811,1915.5
375,1746,2381,3259,3703,3722.5,3781.5,3887.5
376,2672.5,3159,3361.5,3763.5,3795.5,3942,3958
377,2961,2576.5,3167.5,3100,3507.5,3659.5,3839
378,3029.5,3127.5,3308,3802,3801.5,3997.5,3980.5
379,3061,2791,3376,3706,3771,3765.5,3899
380,3250,3251,3504,3804,3851.5,3899.5,3930
381,3301,3273,3576.5,3976.5,3995.5,4038,3976.5
382,3343,3309.5,3580,3923,3908.5,3863,3928.5
383,3354.5,3303.5,3638.5,4037.5,4090,4129,4054
384,3413,3378.5,3653.5,3993.5,4109.5,4120,3990.5
385,3394,3363.5,3626.5,4094,4175.5,4241.5,4186.5
386,2741,2792.5,3150.5,3854,3808,4067.5,4039
387,1572,632.5,1264,1121.5,1515,1593,2632
388,2465,950.5,1584.5,1827,1373,2219.5,1709
389,1326.5,2966,1097,1788.5,741.5,1485.5,1668
390,1737.5,3492.5,1423.5,2425,3358,1602,1345.5
391,3564.5,3585,3486.5,3004,2228,4199.5,4144
392,2754,3398,3470,4160.5,4137,4024.5,3168.5
393,2773,3109,2868.5,3953,3198,3410.5,3722
394,3700.5,3672,3832,4171.5,4190.5,4303.5,4373.5
395,3784,3716.5,3899.5,4287.5,4294.5,4093.5,4117.5
396,3793,3742,3919.5,4173,3931.5,4148,4348
397,2378,2565,1905.5,2598,1726,3026.5,4092
398,3768.5,3428.5,3981.5,4339.5,4153,3478,3321.5
399,2992,3474.5,3959.5,4518,4418,4574,4527
400,2304,2752.5,3519.5,4282,1242,4659,4573.5
401,3550,3543.5,2099.5,4672.5,4111.5,4704,4639
402,1627,2863.5,3259.5,4578.5,3042.5,4669,4648
403,3837,3971.5,1821,3381,2797,4419.5,3830.5
404,3858.5,4163,2741.5,4630.5,4594,4651.5,4740
405,4190.5,3948.5,2186,4660.5,3008.5,4851,4769
406,4160.5,4239,4436.5,4900,4822.5,4701,4790.5
407,4123,4124.5,4352.5,4853,4864,5040.5,4978
408,3949.5,4215,4496,4868,4874.5,4994,4965.5
409,4310,4308,4577.5,4928.5,4878,5027.5,5000.5
410,4393.5,4372.5,4685.5,5097,4812,5076.5,5007
411,3245.5,3319.5,3557,4023,4864.5,4445.5,5077
412,4530,4401,4740,5087.5,5032,5295.5,5279.5
413,3491.5,3241.5,4643.5,5167,4377.5,5291,5186.5
414,1031.5,1117,1005,3772.5,1265,3544.5,4286
415,4530.5,4549.5,2121,4842,5247.5,3197,3283
416,4793,4737.5,2377,4498.5,4686.5,3911,4333.5
417,3705.5,4255,4641,5353,5280,5416,5466.5
418,4069.5,4767,3229.5,5066.5,5304,5415.5,5471.5
419,4617,4460,5102,5587.5,5573,5678.5,5608
420,3690,4821.5,5208.5,5553,5512.5,5678.5,5680
421,4322.5,4843,5245.5,5700.5,5660.5,5750,5716
422,4478.5,4602.5,5056.5,5677,5637.5,5824,5830.5
423,3053,4731.5,5108,5647.5,5619.5,5747,5690
424,4724,4982.5,5208.5,5683.5,5678.5,5791.5,5735.5
425,2973.5,3084,4817,5095.5,5304,5726,5755.5
426,2251.5,2788.5,2012,5401.5,3888.5,3467.5,2197.5
427,4026.5,5091.5,5351.5,5747.5,4884,5799,5689
428,3756.5,4704.5,5414.5,5811,2530,5044.5,4209.5
429,2828.5,3274,2793.5,5429,4382.5,6063,5985
430,4282.5,3920.5,2242.5,3627,3446.5,3498.5,5065
431,5031,4521.5,1167.5,1407.5,3323.5,3544.5,3920
432,5695,5605,2368.5,5564.5,5933,4800,4347
433,5012.5,5389.5,5896.5,6385,6317.5,6404,6215
434,5162,5358.5,5734.5,6228,6163,6343.5,6252.5
435,4855,5444,5868.5,6223.5,6168.5,6301.5,6239
436,4840.5,5045.5,5695.5,6306,6220.5,6362.5,6279
437,3976.5,4270,4709.5,6243.5,6259.5,6384.5,6290.5
438,4561.5,4373.5,4702,6233.5,6075.5,5148,5647
439,5292,5110.5,5766.5,6307.5,5519.5,6402,6134
440,5685.5,5515.5,6116.5,6487,5957,6465,6515.5
441,4746.5,4005,4836,5993.5,4093,6108.5,6342.5
442,2644.5,3029.5,5606.5,6312,4746.5,6400,6128
443,3265.5,2772.5,3667.5,4482,4892.5,3991,5282.5
444,5931.5,6221,4084,6709.5,6364.5,6094.5,5445.5
445,6343.5,6302,6413,6849,6544.5,6823,6696
446,6282,5966.5,6149,6693.5,6708,6839,6728.5
447,5404,6073,6410,6843.5,6611.5,6882,6851
448,4996.5,5016.5,5101,5396.5,5680,6474,6695.5
449,4016,5987,5991,6828.5,6100,6522.5,6202.5
450,3518,5933,5373,6320,5653,6378.5,5785
451,3022,4540.5,4382,6086,5817,6387,6426
452,6227,5881,6470,6783.5,6087,6166.5,6108.5
453,4495,3911,6518.5,6626.5,6245,6130,5640
454,2060,4966.5,5841,7026,2295,7086,6872.5
455,1699.5,4841,5653.5,7167.5,5260.5,6001.5,6522.5
456,5337.5,6096.5,6230.5,7099.5,6791,7260,7116.5
457,5404.5,5864.5,6382.5,7111,6692.5,7238,7129.5
458,3344,2750.5,3489,5098.5,5540,5828.5,5496.5
459,3501,5022,4380,7056.5,5883,7171,7174
460,4056.5,4990,6350.5,6936,6775,7156.5,7157.5
461,2896.5,5000.5,6569.5,6527,6572.5,5957.5,6269.5
462,7587.5,7237,3361,7170,6668.5,7043,5274
463,7436,7144,7453,7738,7633,7599,7373.5
464,6538.5,6977.5,7351,7644.5,7590,7651,7440
465,7044,6901,6888,7097.5,7253,7083.5,7334
