,index,Path3,Path8,Path14,Path65,Path66
31,744,7013.588989053771,18024.08912954746,24393.032254323374,0.0,0.0
32,768,15828.376110733214,16966.282549946318,20484.27258306788,0.0,0.0
33,792,0.0,17262.98943755146,18436.037586525512,0.0,0.0
34,816,7886.564465248936,19588.565546727463,27909.684596399027,0.0,0.0
35,840,14525.667222845363,25408.812103893557,19013.313602495688,5009.0784682741505,0.0
36,864,7528.651069542037,24937.675530859982,26187.31132524964,0.0,0.0
37,888,5880.514654458925,19855.126193179058,15096.460034963333,0.0,0.0
38,912,4606.621410485423,24124.79264253057,19762.515928714725,0.0,0.0
39,936,2375.312332952863,21160.086762346207,6982.459701577432,0.0,0.0
40,960,0.0,14680.645159762142,18548.47618881926,0.0,0.0
41,984,0.0,17412.961610058665,20383.9122941001,0.0,0.0
42,1008,8995.388613854448,25843.067824686896,20632.482885348654,0.0,0.0
43,1032,17612.78187599047,20742.124495486285,12704.191444335982,0.0,0.0
44,1056,1248.542444053111,15479.876529418523,7823.207077992116,0.0,0.0
45,1080,16982.262904465315,19046.096991496284,11830.38004307237,0.0,0.0
46,1104,8364.818939690727,20939.764083034435,8747.602061595748,4902.740719491919,0.0
47,1128,7762.090556698769,14007.644557660882,14934.971741603214,3243.3078627475825,0.0
48,1152,3892.540399130464,18866.618452027957,16756.46763617529,1119.7919831261715,0.0
49,1176,10662.842704238883,24890.653555549765,23448.129943886124,761.7237369407626,0.0
50,1200,6357.742856220968,19543.354499721263,12991.171280065839,0.0,0.0
51,1224,0.0,21417.369573707732,8513.700018858995,0.0,0.0
52,1248,0.0,18049.62930059586,15615.999825112165,0.0,0.0
53,1272,4149.135710747927,12361.808389366539,13853.243119317607,0.0,0.0
54,1296,0.0,20615.204689916074,18438.648767991122,0.0,0.0
55,1320,12242.086564530098,21782.266782945073,16324.659803779785,0.0,0.0
56,1344,16763.894495963235,23612.447465502577,16579.109702835063,0.0,0.0
57,1368,1949.5637000568672,17648.64615235925,304.448032900812,0.0,0.0
58,1392,4333.217574233946,22926.359388992314,11761.02324519767,14140.274597572974,0.0
59,1416,0.0,26760.84224126595,10455.038009328886,0.0,0.0
60,1440,0.0,21532.443420212214,7586.8058594026625,0.0,0.0
61,1464,0.0,30206.955710090173,16096.000497478806,0.0,0.0
62,1488,0.0,19231.849008665617,17894.60207661467,0.0,0.0
63,1512,0.0,30201.67403917009,13962.776353061456,0.0,0.0
64,1536,0.0,21993.597499255196,12695.977110133248,0.0,0.0
65,1560,0.0,26704.961493543316,12909.335691352157,0.0,0.0
66,1584,0.0,32203.490773952784,9155.574792450103,0.0,0.0
67,1608,0.0,37140.047732316656,22165.594379833215,0.0,0.0
68,1632,0.0,31662.153131874828,15222.243587808047,0.0,0.0
69,1656,0.0,40748.145092611456,14754.915721584406,0.0,0.0
70,1680,0.0,36068.832204949584,18796.809171590307,0.0,0.0
71,1704,0.0,35156.71342503057,17160.505452312096,0.0,0.0
72,1728,0.0,19432.75760534562,9122.681032663348,0.0,0.0
73,1752,0.0,19350.601904245,13881.56569903907,0.0,0.0
74,1776,0.0,36759.793810701514,15147.11011071172,0.0,0.0
75,1800,0.0,32251.33610688642,15087.557031826675,0.0,0.0
76,1824,0.0,34307.44834286733,19340.59856960969,1173.6958120430957,0.0
77,1848,0.0,35450.86609920823,14272.056490856106,0.0,0.0
78,1872,0.0,33313.54040229471,14511.445665433152,0.0,0.0
79,1896,0.0,23988.005262119997,24299.64641908117,0.0,0.0
80,1920,0.0,28718.08575773984,10020.83217797102,0.0,0.0
81,1944,0.0,42857.66092535443,16946.300403240522,0.0,0.0
82,1968,0.0,35089.53916488383,8451.04117403832,0.0,0.0
83,1992,0.0,28154.84514054543,12181.728009442777,0.0,0.0
84,2016,0.0,37726.359140584114,13832.53781653916,0.0,0.0
85,2040,0.0,41398.789490972005,16201.12198192066,0.0,0.0
86,2064,0.0,36517.92617178909,5735.113672292267,0.0,0.0
87,2088,0.0,35386.51915594352,8080.930548462053,0.0,0.0
88,2112,0.0,24829.700871984664,7722.3031334822845,0.0,0.0
89,2136,0.0,39545.86853009084,8668.760944979398,0.0,0.0
90,2160,0.0,29085.723500211483,12304.578191240995,0.0,0.0
91,2184,0.0,27507.061244355806,2035.672033628511,0.0,0.0
92,2208,0.0,31139.11778502845,3560.1448075992043,0.0,0.0
93,2232,0.0,23358.10502625093,13117.089136017032,0.0,0.0
94,2256,0.0,29625.47021048399,20452.9654001629,0.0,0.0
95,2280,0.0,30291.939835389567,14390.779401990018,0.0,0.0
96,2304,6259.246802505491,32811.18658931215,10033.592918527174,0.0,0.0
97,2328,11046.20353159555,32053.45783170071,0.0,0.0,0.0
98,2352,3115.51580667899,34510.00694615759,4481.0135673997165,0.0,0.0
99,2376,10577.389424553807,31040.826168885982,0.0,0.0,0.0
100,2400,0.0,34845.52478099983,19398.65345996662,0.0,0.0
101,2424,0.0,35282.052663166534,20151.648454840484,0.0,0.0
102,2448,0.0,32967.98174275787,11551.47340758732,0.0,0.0
103,2472,0.0,30998.965706204748,7028.1860550858655,0.0,0.0
104,2496,0.0,28825.01864467327,4103.573257689996,0.0,0.0
105,2520,0.0,34401.06538522764,5546.072856123277,0.0,0.0
106,2544,753.317270715323,30056.626954686988,2123.970397707329,0.0,0.0
107,2568,0.0,30504.402372614095,7177.081108745777,0.0,0.0
108,2592,0.0,25506.405176277673,2532.8269167667704,0.0,0.0
109,2616,53555.983494375505,33598.401944880985,0.0,0.0,0.0
110,2640,0.0,32673.158009837083,36142.74775249879,39702.79055592231,0.0
111,2664,53880.222872415026,30846.691958966654,0.0,39201.81108785098,0.0
112,2688,0.0,33177.53304673278,35195.179268918306,0.0,5888.19697754684
113,2712,0.0,32470.110027557217,0.0,0.0,0.0
114,2736,32238.8397087464,31539.484925168174,0.0,0.0,0.0
115,2760,0.0,29928.454436113818,15638.607151391105,0.0,0.0
116,2784,0.0,31470.194884800374,485.0525040199525,0.0,0.0
117,2808,0.0,33818.93972713688,563.1979529195947,0.0,0.0
118,2832,0.0,31605.04356046611,0.0,0.0,0.0
119,2856,0.0,31576.463849851763,0.0,0.0,0.0
120,2880,8453.25117432162,31410.00610130657,0.0,0.0,0.0
121,2904,17139.84615280593,34452.521166415914,4587.900368982614,0.0,0.0
122,2928,23261.10903753316,31216.397110628637,0.0,0.0,0.0
123,2952,7276.859176969345,32769.18287705637,0.0,0.0,0.0
124,2976,29256.858814545536,7661.824880967313,0.0,0.0,0.0
125,3000,31752.058498814724,27841.885399904204,0.0,0.0,0.0
126,3024,26818.6598395833,31974.212177331417,0.0,0.0,0.0
127,3048,0.0,33199.60925745632,0.0,0.0,0.0
128,3072,21465.71368356796,30759.329293334613,0.0,0.0,0.0
129,3096,33442.81319779408,8428.119086282182,0.0,0.0,0.0
130,3120,6218.716146420989,35289.72847881919,0.0,0.0,0.0
131,3144,0.0,28058.209104062564,0.0,0.0,0.0
132,3168,5591.833375451277,30440.76282093286,0.0,0.0,0.0
133,3192,20901.902998909303,32548.33194000849,0.0,0.0,0.0
134,3216,0.0,29963.99511610165,0.0,0.0,0.0
135,3240,0.0,32132.250209779173,3345.374029386112,0.0,0.0
136,3264,9884.881839122343,8030.797159357831,0.0,0.0,0.0
137,3288,18791.852002834155,30176.417151896774,0.0,0.0,0.0
138,3312,0.0,28499.586002776858,0.0,0.0,0.0
139,3336,10009.676152397162,29879.893034599438,1013.1862734316069,0.0,0.0
140,3360,6814.272181440155,33530.97865523178,0.0,36457.61542971143,0.0
141,3384,21916.024733202015,31916.354780114903,2633.0646379980335,0.0,0.0
142,3408,0.0,30491.485919651102,0.0,0.0,0.0
143,3432,11617.268256826033,28829.54937316981,0.0,0.0,0.0
144,3456,10001.55354530189,30250.655166679353,0.0,0.0,0.0
145,3480,17188.559430745074,8759.81294225209,2533.5609974818544,0.0,0.0
146,3504,2724.2887643063777,28383.893795418062,0.0,0.0,0.0
147,3528,14275.567588135944,6045.224910764469,0.0,0.0,0.0
148,3552,13423.546988107533,9855.363564052052,0.0,0.0,0.0
149,3576,18105.54407188559,29941.27203915621,4057.329769167674,0.0,0.0
150,3600,55329.592980401496,18084.14827768362,0.0,0.0,0.0
151,3624,17490.70611254077,31108.18856920709,0.0,0.0,0.0
152,3648,10448.143046849813,33992.60654230235,12089.117792534145,0.0,0.0
153,3672,0.0,30120.650334553313,255.27203486791987,0.0,0.0
154,3696,26560.106222796832,34722.22140721306,0.0,0.0,0.0
155,3720,1426.1320398101786,31776.63726122581,88.18865167031866,0.0,0.0
156,3744,140.56666906513192,32233.952524780725,0.0,0.0,0.0
157,3768,40672.14742895076,32573.464683684033,0.0,0.0,0.0
158,3792,0.0,27661.652637053747,0.0,0.0,0.0
159,3816,0.0,31423.362974044336,0.0,0.0,0.0
160,3840,31378.85655601639,32285.208545974885,0.0,0.0,0.0
161,3864,18442.076716521427,32059.76302904536,0.0,0.0,0.0
162,3888,5769.101089718555,33452.879841578215,0.0,0.0,0.0
163,3912,9933.120613161944,28562.942463801,875.3444885666555,0.0,0.0
164,3936,9011.058290936837,28405.79614600453,0.0,0.0,0.0
165,3960,22828.897889795633,26531.162450763077,0.0,0.0,0.0
166,3984,48221.15012551019,28577.204402475458,0.0,0.0,0.0
167,4008,0.0,28326.153465400712,0.0,0.0,0.0
168,4032,0.0,33239.9623770074,3501.6678888607275,0.0,0.0
169,4056,0.0,34133.757455222934,2913.489800536301,0.0,0.0
170,4080,12810.028280025012,29113.042198785723,0.0,0.0,0.0
171,4104,12406.942527260648,31991.10565337677,0.0,0.0,0.0
172,4128,18864.132334504506,30378.647332158573,0.0,0.0,0.0
173,4152,10304.326827906767,30496.610334301567,0.0,0.0,0.0
174,4176,33413.698843028775,30601.640964691218,0.0,0.0,0.0
175,4200,14483.70195658853,28361.631497693917,0.0,0.0,0.0
176,4224,11129.135872123265,29551.328807335594,3619.3127346239717,0.0,0.0
177,4248,12051.271235940309,28791.76275880856,0.0,0.0,0.0
178,4272,16236.239829634425,29602.512360281627,93.52373689337662,0.0,0.0
179,4296,61311.096523757966,33826.605334989996,0.0,0.0,0.0
180,4320,20000.59403918151,28470.317625611926,0.0,0.0,0.0
181,4344,29526.291821377672,31740.898592426736,0.0,0.0,0.0
182,4368,17878.45909529946,31781.803552784324,0.0,0.0,0.0
183,4392,30798.77847716223,33736.43672788744,0.0,0.0,0.0
184,4416,21016.076445419676,29654.72996649915,0.0,0.0,0.0
185,4440,32556.55353050874,33134.911236678745,0.0,0.0,0.0
186,4464,37138.30174559061,31590.917754170197,0.0,0.0,0.0
187,4488,34306.34681907574,32066.22184430938,0.0,0.0,0.0
188,4512,32906.2448725527,32587.892733532644,0.0,0.0,0.0
189,4536,48399.48789768288,34630.48118805665,0.0,0.0,0.0
190,4560,26293.816204515577,33505.577722307666,0.0,0.0,0.0
191,4584,38443.366640849716,32505.081890867048,0.0,0.0,0.0
192,4608,7725.880007764324,30027.90752558013,0.0,0.0,0.0
193,4632,15460.502680861639,31239.92442269934,0.0,0.0,0.0
194,4656,30019.611343253557,28583.412601547843,0.0,0.0,0.0
195,4680,12711.169597695307,32365.27780180453,0.0,0.0,0.0
196,4704,25453.622877486625,28814.91043789254,0.0,0.0,0.0
197,4728,19266.010587430614,26760.73520659627,0.0,0.0,0.0
198,4752,22056.58814039012,28713.93995409544,0.0,0.0,0.0
199,4776,43170.14178096532,27790.428423676945,0.0,0.0,0.0
200,4800,42207.285151713084,28743.150518145703,0.0,0.0,0.0
201,4824,50049.466269608165,32381.723399986317,0.0,0.0,0.0
202,4848,10260.630960719496,31726.14253531187,0.0,0.0,0.0
203,4872,7841.937513848635,32654.666573668816,0.0,0.0,0.0
204,4896,27501.044277034132,29902.832213404792,0.0,0.0,0.0
205,4920,42021.5312409909,30971.041309940192,0.0,0.0,0.0
206,4944,26404.33688084841,28632.506815572146,0.0,0.0,0.0
207,4968,38141.733476993686,27715.09944285297,0.0,0.0,0.0
208,4992,36194.160576414346,29971.941985350095,0.0,0.0,0.0
209,5016,25392.475459941,31212.34656679199,0.0,0.0,0.0
210,5040,28113.952447806383,28289.06593258631,0.0,0.0,0.0
211,5064,22176.62993808384,26244.709668407766,0.0,0.0,0.0
212,5088,51932.26538421323,17823.713087430726,0.0,0.0,0.0
213,5112,39947.17954619461,15214.777488540305,0.0,0.0,0.0
214,5136,58166.48039282912,8739.23035050948,0.0,0.0,0.0
215,5160,53848.35416904808,15784.145791498497,0.0,0.0,0.0
216,5184,48144.0546444409,9318.311652722105,318.45828097085035,0.0,0.0
217,5208,57545.338028475286,17443.380033293695,0.0,0.0,0.0
218,5232,42654.307126670385,9093.161738460787,0.0,0.0,0.0
219,5256,39582.16670791507,9923.62793632634,0.0,0.0,0.0
220,5280,40524.29762391445,12511.47623806191,0.0,0.0,0.0
221,5304,41470.807190838816,15772.914957216553,0.0,0.0,0.0
222,5328,47841.42045092244,10976.312877712953,0.0,0.0,0.0
223,5352,57048.03183882301,12117.887901168999,0.0,0.0,0.0
224,5376,56947.010384194524,10323.749082170685,0.0,0.0,0.0
225,5400,32634.75895175128,8649.779597466108,0.0,0.0,0.0
226,5424,32145.39919973559,4007.5596638789943,0.0,0.0,0.0
227,5448,40850.58075212654,13052.724350378367,0.0,0.0,0.0
228,5472,32791.434378825244,11254.21104127077,0.0,0.0,0.0
229,5496,39954.94600252787,7095.537341232765,0.0,0.0,0.0
230,5520,25689.47698416523,7234.164245967216,0.0,0.0,0.0
231,5544,26213.995409481726,9007.78220763995,0.0,0.0,0.0
232,5568,21367.532631570983,6783.625785510767,0.0,0.0,0.0
233,5592,15977.689464965655,3760.739235487793,0.0,0.0,0.0
234,5616,39277.88170211141,4492.02926807732,757.433141062259,0.0,0.0
235,5640,20914.54702699065,1001.3755857102133,0.0,0.0,0.0
236,5664,35382.220924705216,7705.6341793146385,0.0,0.0,0.0
237,5688,24221.47821555938,1343.1882527638245,8904.48632221823,0.0,0.0
238,5712,12058.828359939303,0.0,0.0,0.0,0.0
239,5736,8518.048015987693,0.0,0.0,0.0,0.0
240,5760,35546.27603537265,1764.8764221591737,0.0,0.0,0.0
241,5784,27576.613928234445,221.61313932947087,0.0,0.0,0.0
242,5808,50592.77537792691,3544.09125055632,4707.064664752892,0.0,0.0
243,5832,7403.861142350491,10177.947716998093,16016.766670844707,0.0,0.0
244,5856,487.62188328408195,11666.43878656104,15055.3614328748,0.0,0.0
245,5880,38524.446315657035,10792.620662704405,14695.413311082284,0.0,0.0
246,5904,39252.55152360184,6099.329859563585,6320.945899222973,0.0,0.0
247,5928,32062.37332559957,11900.93336922878,10696.062985993702,0.0,0.0
248,5952,23733.434368817398,6459.809485684423,15483.757971924844,0.0,0.0
249,5976,27216.419304617608,2918.885861141396,0.0,0.0,0.0
250,6000,33903.65428894222,2916.9508517327713,0.0,0.0,0.0
251,6024,139.24405343477562,0.0,2980.2364540071276,0.0,0.0
252,6048,0.0,5186.048841054993,7436.508261199039,0.0,0.0
253,6072,15991.913207184605,9507.570166539599,14232.796410245468,0.0,0.0
254,6096,13980.931974629857,0.0,17229.767322544503,0.0,0.0
255,6120,13462.327518872376,6909.3648826172775,11670.420064705359,0.0,0.0
256,6144,26835.536112458234,6059.807446552933,4282.9031382514,0.0,0.0
257,6168,23733.78969607051,673.7146334329491,18300.0091778013,0.0,0.0
258,6192,8558.900053724565,2051.7271178098936,19373.263479954832,0.0,0.0
259,6216,23772.70678085234,0.0,15158.119769074026,0.0,0.0
260,6240,20948.152658735067,2747.369980069223,2916.6045786566197,0.0,0.0
261,6264,11189.802159852004,2653.691608922396,5214.843368546202,0.0,0.0
262,6288,1986.3494449270838,2677.2568910667233,4460.04343400993,0.0,0.0
263,6312,0.0,3243.022217556727,8813.770349762297,0.0,0.0
264,6336,0.0,0.0,10540.367931663464,0.0,0.0
265,6360,0.0,5674.148231178043,18873.26332973421,0.0,0.0
266,6384,0.0,5337.043033987027,23217.017331349092,0.0,0.0
267,6408,0.0,0.0,7755.294638167197,0.0,0.0
268,6432,0.0,4577.161890127922,8978.14425352162,0.0,0.0
269,6456,3012.458997946441,906.0781718998705,15605.807804374477,0.0,0.0
270,6480,0.0,6347.722114664592,12384.95784384392,0.0,0.0
271,6504,0.0,0.0,10657.431566429024,174.2866080086269,0.0
272,6528,9884.580673234572,2193.4484778081323,15479.102836864968,0.0,0.0
273,6552,9989.403367229841,12657.49012016413,6218.363637415923,22369.057301586377,0.0
274,6576,8685.01959878379,8702.045793340441,4396.687913277412,8079.7793647451235,0.0
275,6600,0.0,7788.469615526435,8627.591367344165,19360.572721956876,0.0
276,6624,31368.984220985367,6703.5559554210995,10607.467487185675,0.0,0.0
277,6648,4020.200995513648,3998.2571985286086,0.0,623.7072327012271,0.0
278,6672,23942.923281789655,3554.3469823814557,6620.88421973897,17247.502868922806,0.0
279,6696,34554.34081041977,3709.263969478785,7444.255144984059,1854.7331071511471,0.0
280,6720,30846.882568327943,8810.901548292364,15978.313108341374,17963.485389717065,0.0
281,6744,26402.031105251393,6463.209736817507,8932.933920432393,6127.622805876875,0.0
282,6768,7954.835333723677,10687.887282877748,17902.823343891912,10781.319345298387,0.0
283,6792,14077.54611616409,9685.687939920286,16869.84468134931,0.0,0.0
284,6816,0.0,1295.2153198596006,13160.46596079038,0.0,0.0
285,6840,0.0,2175.7014695654034,20679.1960832873,0.0,0.0
286,6864,2115.7873233967316,2626.334099911357,18497.36216525062,0.0,0.0
287,6888,0.0,1496.830864023521,16685.564886198306,8367.206048126414,0.0
288,6912,0.0,2567.809723186212,10671.93794141895,16173.914258061594,0.0
289,6936,17128.63149783162,4014.2619196001942,11897.892680699119,0.0,0.0
290,6960,7861.355055695289,1258.3647917887993,15657.502148477462,1692.956031674938,0.0
291,6984,0.0,768.4706644998405,19258.49791215462,31936.38799224003,0.0
292,7008,975.1663606834329,2205.031852115486,21122.42127797408,0.0,0.0
293,7032,51536.41624716271,3849.44505559338,18958.27293445464,0.0,0.0
294,7056,5629.701032921679,5080.011807379537,18226.106914867454,0.0,0.0
295,7080,0.0,5764.4245184401825,19078.249396594372,0.0,0.0
296,7104,0.0,7324.749186363842,17183.962674203143,0.0,0.0
297,7128,1442.5874886898953,4413.028998750136,20365.156464665826,0.0,0.0
298,7152,0.0,10490.987745246446,33456.73196561685,5824.782608351529,0.0
299,7176,0.0,4405.158961630164,18486.56464561341,5572.11961258302,0.0
300,7200,2800.5663329176773,4353.892741334645,29829.586194303585,7467.926994507745,0.0
301,7224,0.0,7046.305560531982,10918.315232479868,0.0,0.0
302,7248,0.0,5193.094403706915,16218.55459786358,5225.274097603144,0.0
303,7272,14420.599601595559,1032.1755781301727,14769.930243159457,0.0,0.0
304,7296,4465.00313689976,2846.374024352057,6766.257805650785,0.0,0.0
305,7320,4458.243930827785,3512.8280487002903,9533.651198229654,0.0,0.0
306,7344,9872.355602549474,3473.3840411622004,5911.225758877575,0.0,0.0
307,7368,0.0,1725.0406992443786,30325.879751771412,7601.1216499345655,0.0
308,7392,53156.52418235452,7892.078786550081,456.1367525511489,0.0,0.0
309,7416,0.0,7102.545047774385,33557.80757849739,0.0,0.0
310,7440,0.0,4380.353418614624,15915.465889314677,0.0,0.0
311,7464,6093.453631774773,5282.864955084873,14991.578579497433,0.0,0.0
312,7488,0.0,8739.93683193166,17244.661027493363,0.0,0.0
313,7512,15409.79928835754,3185.2827034355905,0.0,0.0,0.0
314,7536,18581.263555002006,8230.949835842963,14836.586632555156,0.0,0.0
315,7560,23527.038858534164,5970.901834566817,4257.451265941692,0.0,0.0
316,7584,21788.025707838187,8011.212964581866,8421.280784972689,0.0,0.0
317,7608,18268.185750288092,8390.155982785825,0.0,0.0,0.0
318,7632,12820.36759183912,10235.663029244719,9852.157459794576,0.0,0.0
319,7656,14558.33856758158,12851.11592850996,7116.289956881681,0.0,0.0
320,7680,0.0,8323.297143071008,17405.211737054466,0.0,0.0
321,7704,0.0,6816.6904141690675,11402.171798141218,0.0,0.0
322,7728,0.0,3273.572599418487,3753.4657451965277,0.0,0.0
323,7752,0.0,6745.298956467786,1674.6510224679496,0.0,0.0
324,7776,0.0,6812.614357706924,10178.29392348914,0.0,0.0
325,7800,6947.91725056412,13161.142851952853,15367.302489496627,0.0,0.0
326,7824,0.0,9687.048138595506,14172.563123337135,0.0,0.0
327,7848,0.0,4099.968592473347,13559.276092323602,0.0,0.0
328,7872,0.0,8586.677980719462,13577.698324528574,0.0,0.0
329,7896,24425.653840030627,15339.238864132181,12339.175127461112,0.0,0.0
330,7920,25246.653443558993,12204.799008930688,7234.337686696335,0.0,0.0
331,7944,118.14970821483439,9106.738707333992,9722.721213362449,0.0,0.0
332,7968,440.57171775840504,9791.673940600966,11560.819088833921,0.0,0.0
333,7992,0.0,13728.16614066778,10530.267586258222,0.0,0.0
334,8016,0.0,11938.274215067293,10798.223921083172,0.0,0.0
335,8040,0.0,14355.997590316674,15317.199372429874,0.0,0.0
336,8064,0.0,12648.583727144565,4364.0046915352705,0.0,0.0
337,8088,0.0,12766.308777336948,14057.894865008811,0.0,0.0
338,8112,0.0,17281.620551688105,6713.793596114194,0.0,0.0
339,8136,0.0,16443.905172849147,4945.677611561452,0.0,0.0
340,8160,0.0,15941.53770792138,5045.361749822181,0.0,0.0
341,8184,8966.354735608014,13786.01028427955,6975.336599981366,0.0,0.0
342,8208,14589.167315240447,17378.34195943495,2382.3114190820997,0.0,0.0
343,8232,11141.850715793884,15440.050885463777,0.0,0.0,0.0
344,8256,0.0,18160.704683667478,3390.316949735326,0.0,0.0
345,8280,2131.228837912907,17076.642481776238,9046.274854625095,0.0,0.0
346,8304,0.0,16434.91829916028,4237.875275282431,0.0,0.0
347,8328,4689.93556182737,17579.119844528475,7120.765360394777,0.0,0.0
348,8352,0.0,19861.495199015277,7185.270811009881,0.0,0.0
349,8376,0.0,21514.549058408968,9767.095357795442,0.0,0.0
350,8400,0.0,21562.180600649634,7491.45936153396,0.0,0.0
351,8424,0.0,16430.75205509548,11291.255350828222,0.0,0.0
352,8448,0.0,18453.632151167156,7811.41594176925,0.0,0.0
353,8472,0.0,17151.967611309326,927.8261757016048,0.0,0.0
354,8496,0.0,18686.217614423113,5645.743318195952,0.0,0.0
355,8520,0.0,17027.960519593835,11672.395022022953,0.0,0.0
356,8544,0.0,21073.95571939318,10536.37035862593,0.0,0.0
357,8568,13283.512651861045,20387.595306500625,18750.809817239366,0.0,0.0
358,8592,0.0,16770.287373848038,12255.87485220456,0.0,0.0
359,8616,4896.380370061724,14635.48404044989,5214.754424929022,0.0,0.0
360,8640,6000.986012825263,16840.932026745788,2548.198709693335,0.0,0.0
361,8664,5817.520294509473,19319.732237338743,9390.125752901253,0.0,0.0
362,8688,3880.2456382499668,13208.2124020242,4229.328787306067,0.0,0.0
363,8712,22022.3935738176,20934.456399431554,11007.452488446927,0.0,0.0
364,8736,6377.887679041296,18054.41554883028,9171.57045308116,0.0,0.0
